scode,RD_SLT_S_EMH_PCT_ACHL_MT_ONCE_04,RD_SLT_S_EMH_PCT_CIG_ATLEAST_ONCE_04,RD_SLT_S_EMH_PCT_Less_BFAST_04,RD_SLT_S_EMH_PCT_MT_TWO_HRS_TV_04,RD_SLT_S_EMH_PCT_MT_TWO_HRS_VGAMES_04,RD_SLT_S_EMH_PCT_DRUGS_AT_SCHOOL_04,RD_SLT_S_EMH_PCT_YES_ROBBED_04,RD_SLT_S_EMH_PCT_Lesssafe_sameschool_04,RD_SLT_S_EMH_PCT_attendany_afterschl_04,RD_SLT_S_EMH_PCT_paidwork_afterschl_04,RD_SLT_S_EMH_PCT_SPORTSREC_afterschl_04,RD_SLT_S_EMH_PCT_EDUC_afterschl_04,RD_SLT_S_EMH_PCT_VOL_afterschl_04,RD_SLT_S_EMH_PCT_MT_2hrs_TVORVGAMES_04,RD_SLT_S_EMH_PCT_MT_2hrs_TVANDVGAMES_04,RD_SLT_S_EMH_PCT_MT_3hr3days_alone_04,RD_SLT_S_EMH_PCT_ACTMEAN_04,RD_SLT_S_EMH_PCT_BREAKRULES_04,RD_SLT_S_EMH_PCT_FIGHTS_WSTU_04,RD_SLT_S_EMH_PCT_HANG_TRBSTU_04,RD_SLT_S_EMH_PCT_TELLLIE_04,RD_SLT_S_EMH_PCT_HITOTHR_04,RD_SLT_S_EMH_PCT_STEALHME_04,RD_SLT_S_EMH_PCT_STEALOTHR_04,RD_SLT_S_EMH_PCT_CUTCLASS_04,RD_SLT_S_EMH_PCT_GANGACT_04,RD_SLT_S_EMH_PCT_FEELUNSAFE_SCHL_04,RD_SLT_S_EMH_PCT_YES_beatup_04,RD_SLT_S_EMH_PCT_Yes_TBeatup_04,RD_SLT_S_EMH_PCT_Yes_Afraid_04,RD_SLT_S_EMH_PCT_Yes_protection_04,RD_SLT_S_EMH_PCT_BEATUP_PRTCT_04,RD_SLT_S_EMH_PCT_NONWHITE_04,RD_SLT_S_EMH_PCT_ACHL_MT_ONCE_05,RD_SLT_S_EMH_PCT_CIG_ATLEAST_ONCE_05,RD_SLT_S_EMH_PCT_Less_BFAST_05,RD_SLT_S_EMH_PCT_MT_TWO_HRS_TV_05,RD_SLT_S_EMH_PCT_MT_TWO_HRS_VGAMES_05,RD_SLT_S_EMH_PCT_DRUGS_AT_SCHOOL_05,RD_SLT_S_EMH_PCT_YES_ROBBED_05,RD_SLT_S_EMH_PCT_Lesssafe_sameschool_05,RD_SLT_S_EMH_PCT_attendany_afterschl_05,RD_SLT_S_EMH_PCT_paidwork_afterschl_05,RD_SLT_S_EMH_PCT_SPORTSREC_afterschl_05,RD_SLT_S_EMH_PCT_EDUC_afterschl_05,RD_SLT_S_EMH_PCT_VOL_afterschl_05,RD_SLT_S_EMH_PCT_MT_2hrs_TVORVGAMES_05,RD_SLT_S_EMH_PCT_MT_2hrs_TVANDVGAMES_05,RD_SLT_S_EMH_PCT_MT_3hr3days_alone_05,RD_SLT_S_EMH_PCT_ACTMEAN_05,RD_SLT_S_EMH_PCT_BREAKRULES_05,RD_SLT_S_EMH_PCT_FIGHTS_WSTU_05,RD_SLT_S_EMH_PCT_HANG_TRBSTU_05,RD_SLT_S_EMH_PCT_TELLLIE_05,RD_SLT_S_EMH_PCT_HITOTHR_05,RD_SLT_S_EMH_PCT_STEALHME_05,RD_SLT_S_EMH_PCT_STEALOTHR_05,RD_SLT_S_EMH_PCT_CUTCLASS_05,RD_SLT_S_EMH_PCT_GANGACT_05,RD_SLT_S_EMH_PCT_FEELUNSAFE_SCHL_05,RD_SLT_S_EMH_PCT_YES_beatup_05,RD_SLT_S_EMH_PCT_Yes_TBeatup_05,RD_SLT_S_EMH_PCT_Yes_Afraid_05,RD_SLT_S_EMH_PCT_Yes_protection_05,RD_SLT_S_EMH_PCT_BEATUP_PRTCT_05,RD_SLT_S_EMH_PCT_NONWHITE_05,RD_SLT_S_EMH_PCT_ACHL_MT_ONCE_06,RD_SLT_S_EMH_PCT_CIG_ATLEAST_ONCE_06,RD_SLT_S_EMH_PCT_Less_BFAST_06,RD_SLT_S_EMH_PCT_MT_TWO_HRS_TV_06,RD_SLT_S_EMH_PCT_MT_TWO_HRS_VGAMES_06,RD_SLT_S_EMH_PCT_DRUGS_AT_SCHOOL_06,RD_SLT_S_EMH_PCT_YES_ROBBED_06,RD_SLT_S_EMH_PCT_Lesssafe_sameschool_06,RD_SLT_S_EMH_PCT_attendany_afterschl_06,RD_SLT_S_EMH_PCT_paidwork_afterschl_06,RD_SLT_S_EMH_PCT_SPORTSREC_afterschl_06,RD_SLT_S_EMH_PCT_EDUC_afterschl_06,RD_SLT_S_EMH_PCT_VOL_afterschl_06,RD_SLT_S_EMH_PCT_MT_2hrs_TVORVGAMES_06,RD_SLT_S_EMH_PCT_MT_2hrs_TVANDVGAMES_06,RD_SLT_S_EMH_PCT_MT_3hr3days_alone_06,RD_SLT_S_EMH_PCT_ACTMEAN_06,RD_SLT_S_EMH_PCT_BREAKRULES_06,RD_SLT_S_EMH_PCT_FIGHTS_WSTU_06,RD_SLT_S_EMH_PCT_HANG_TRBSTU_06,RD_SLT_S_EMH_PCT_TELLLIE_06,RD_SLT_S_EMH_PCT_HITOTHR_06,RD_SLT_S_EMH_PCT_STEALHME_06,RD_SLT_S_EMH_PCT_STEALOTHR_06,RD_SLT_S_EMH_PCT_CUTCLASS_06,RD_SLT_S_EMH_PCT_GANGACT_06,RD_SLT_S_EMH_PCT_FEELUNSAFE_SCHL_06,RD_SLT_S_EMH_PCT_YES_beatup_06,RD_SLT_S_EMH_PCT_Yes_TBeatup_06,RD_SLT_S_EMH_PCT_Yes_Afraid_06,RD_SLT_S_EMH_PCT_Yes_protection_06,RD_SLT_S_EMH_PCT_BEATUP_PRTCT_06,RD_SLT_S_EMH_PCT_NONWHITE_06,RD_SLT_S_EMH_PCT_ACHL_MT_ONCE_07,RD_SLT_S_EMH_PCT_CIG_ATLEAST_ONCE_07,RD_SLT_S_EMH_PCT_Less_BFAST_07,RD_SLT_S_EMH_PCT_MT_TWO_HRS_TV_07,RD_SLT_S_EMH_PCT_MT_TWO_HRS_VGAMES_07,RD_SLT_S_EMH_PCT_DRUGS_AT_SCHOOL_07,RD_SLT_S_EMH_PCT_YES_ROBBED_07,RD_SLT_S_EMH_PCT_Lesssafe_sameschool_07,RD_SLT_S_EMH_PCT_attendany_afterschl_07,RD_SLT_S_EMH_PCT_paidwork_afterschl_07,RD_SLT_S_EMH_PCT_SPORTSREC_afterschl_07,RD_SLT_S_EMH_PCT_EDUC_afterschl_07,RD_SLT_S_EMH_PCT_VOL_afterschl_07,RD_SLT_S_EMH_PCT_MT_2hrs_TVORVGAMES_07,RD_SLT_S_EMH_PCT_MT_2hrs_TVANDVGAMES_07,RD_SLT_S_EMH_PCT_MT_3hr3days_alone_07,RD_SLT_S_EMH_PCT_ACTMEAN_07,RD_SLT_S_EMH_PCT_BREAKRULES_07,RD_SLT_S_EMH_PCT_FIGHTS_WSTU_07,RD_SLT_S_EMH_PCT_HANG_TRBSTU_07,RD_SLT_S_EMH_PCT_TELLLIE_07,RD_SLT_S_EMH_PCT_HITOTHR_07,RD_SLT_S_EMH_PCT_STEALHME_07,RD_SLT_S_EMH_PCT_STEALOTHR_07,RD_SLT_S_EMH_PCT_CUTCLASS_07,RD_SLT_S_EMH_PCT_GANGACT_07,RD_SLT_S_EMH_PCT_FEELUNSAFE_SCHL_07,RD_SLT_S_EMH_PCT_YES_beatup_07,RD_SLT_S_EMH_PCT_Yes_TBeatup_07,RD_SLT_S_EMH_PCT_Yes_Afraid_07,RD_SLT_S_EMH_PCT_Yes_protection_07,RD_SLT_S_EMH_PCT_BEATUP_PRTCT_07,RD_SLT_S_EMH_PCT_NONWHITE_07,RD_SLT_S_EMH_PCT_ACHL_MT_ONCE_08,RD_SLT_S_EMH_PCT_CIG_ATLEAST_ONCE_08,RD_SLT_S_EMH_PCT_Less_BFAST_08,RD_SLT_S_EMH_PCT_MT_TWO_HRS_TV_08,RD_SLT_S_EMH_PCT_MT_TWO_HRS_VGAMES_08,RD_SLT_S_EMH_PCT_DRUGS_AT_SCHOOL_08,RD_SLT_S_EMH_PCT_YES_ROBBED_08,RD_SLT_S_EMH_PCT_Lesssafe_sameschool_08,RD_SLT_S_EMH_PCT_attendany_afterschl_08,RD_SLT_S_EMH_PCT_paidwork_afterschl_08,RD_SLT_S_EMH_PCT_SPORTSREC_afterschl_08,RD_SLT_S_EMH_PCT_EDUC_afterschl_08,RD_SLT_S_EMH_PCT_VOL_afterschl_08,RD_SLT_S_EMH_PCT_MT_2hrs_TVORVGAMES_08,RD_SLT_S_EMH_PCT_MT_2hrs_TVANDVGAMES_08,RD_SLT_S_EMH_PCT_MT_3hr3days_alone_08,RD_SLT_S_EMH_PCT_ACTMEAN_08,RD_SLT_S_EMH_PCT_BREAKRULES_08,RD_SLT_S_EMH_PCT_FIGHTS_WSTU_08,RD_SLT_S_EMH_PCT_HANG_TRBSTU_08,RD_SLT_S_EMH_PCT_TELLLIE_08,RD_SLT_S_EMH_PCT_HITOTHR_08,RD_SLT_S_EMH_PCT_STEALHME_08,RD_SLT_S_EMH_PCT_STEALOTHR_08,RD_SLT_S_EMH_PCT_CUTCLASS_08,RD_SLT_S_EMH_PCT_GANGACT_08,RD_SLT_S_EMH_PCT_FEELUNSAFE_SCHL_08,RD_SLT_S_EMH_PCT_YES_beatup_08,RD_SLT_S_EMH_PCT_Yes_TBeatup_08,RD_SLT_S_EMH_PCT_Yes_Afraid_08,RD_SLT_S_EMH_PCT_Yes_protection_08,RD_SLT_S_EMH_PCT_BEATUP_PRTCT_08,RD_SLT_S_EMH_PCT_NONWHITE_08
35133,9.09,0.83,13.11,46.09,33.33,1.64,26.83,8.57,96.72,51.64,80.33,74.59,50.00,56.56,21.24,9.78,46.22,50.00,26.45,37.70,24.59,25.41,4.10,4.10,7.44,6.56,12.20,10.66,13.01,38.21,2.48,0.00,14.75,9.01,2.70,10.00,47.66,31.19,3.54,15.04,5.94,95.58,44.64,79.65,65.49,49.07,56.64,20.39,6.52,40.18,33.63,21.24,31.86,21.24,15.18,4.42,3.54,4.42,7.96,5.31,6.19,7.14,19.47,3.54,0.89,9.01,7.09,1.56,7.03,43.09,27.42,2.34,15.87,11.01,98.44,45.53,88.89,85.16,33.93,51.56,17.65,8.14,31.20,26.77,20.00,26.77,22.83,14.40,4.72,3.94,3.13,5.47,8.59,4.69,13.28,27.34,7.09,0.79,12.10,10.69,2.33,9.85,39.53,28.79,0.76,15.91,2.91,94.70,49.24,79.55,79.55,36.15,50.00,17.83,3.61,28.13,20.00,13.08,32.06,12.98,10.08,3.05,3.82,4.58,3.08,8.33,9.09,9.85,30.00,1.53,0.00,12.98,3.45,0.85,5.83,41.74,34.75,1.65,23.97,10.42,90.00,45.13,76.67,75.21,28.18,50.00,25.66,8.14,18.64,23.73,10.92,28.21,12.71,9.32,4.31,2.54,0.85,5.98,5.79,2.48,12.50,28.10,6.72,0.84,12.61
35134,46.83,26.46,67.66,44.86,18.87,41.97,38.76,14.40,61.25,31.31,47.56,40.23,16.90,51.76,11.70,38.85,57.77,57.55,27.11,51.22,51.39,29.02,16.05,19.84,29.50,15.69,20.49,10.77,14.74,29.48,12.56,6.20,17.52,45.86,28.13,53.92,47.80,24.52,39.57,37.91,15.22,56.77,29.56,45.40,37.23,14.88,54.61,17.35,35.43,58.02,55.50,28.90,53.91,51.64,32.07,17.49,22.94,33.97,19.85,21.38,13.48,17.52,28.38,14.98,9.66,24.47,47.15,27.83,50.63,45.71,23.46,35.96,32.51,14.63,60.19,32.84,49.64,39.02,15.79,52.77,16.17,38.49,60.02,57.25,27.65,55.30,53.77,34.47,16.83,25.58,32.52,20.78,18.62,11.49,16.57,26.74,13.60,7.87,25.92,42.52,23.64,48.02,46.01,21.91,31.53,36.49,10.89,56.98,25.67,45.79,37.62,12.00,53.52,14.14,39.17,58.53,53.73,24.62,51.87,49.61,29.71,16.26,20.59,30.95,18.02,16.12,9.55,13.60,24.60,11.06,6.28,22.50,46.03,31.37,51.56,43.86,25.83,36.98,43.26,15.40,56.09,26.17,43.04,38.11,15.84,52.05,17.29,38.59,55.00,53.57,27.39,51.42,49.83,31.70,20.36,24.00,33.22,21.96,23.25,15.40,19.78,31.00,16.52,12.01,28.40
35135,2.50,0.00,7.87,32.52,18.25,0.00,7.03,6.31,96.88,48.03,84.25,78.74,13.28,42.52,7.38,7.07,40.16,22.05,11.02,20.00,13.49,9.45,7.87,0.79,0.78,3.15,3.91,7.03,7.09,26.98,2.36,0.79,15.32,5.77,1.90,8.49,36.54,19.23,0.95,15.53,5.43,96.23,47.17,85.85,79.25,25.47,45.28,9.80,7.23,39.22,15.38,20.19,29.13,12.75,11.76,5.83,2.88,6.67,9.71,6.67,8.57,11.54,33.33,4.76,2.88,15.53,9.18,2.04,4.04,43.75,24.49,0.00,23.00,7.41,94.00,53.00,77.00,79.00,5.26,52.00,14.89,7.32,35.00,30.00,26.00,40.40,18.00,16.00,6.06,4.00,2.00,11.00,12.00,16.16,11.11,42.42,4.00,0.00,18.75,6.73,3.81,7.48,31.37,19.81,0.91,15.45,14.77,95.37,51.89,85.19,77.78,13.46,41.67,8.00,13.25,32.71,16.82,12.15,25.00,15.89,10.19,7.48,2.78,1.87,3.70,3.64,7.27,6.36,28.18,1.83,1.83,12.75,6.96,0.00,7.63,28.21,17.95,1.69,21.85,9.09,94.96,51.69,86.55,78.15,9.09,37.82,7.83,13.64,24.58,23.53,11.02,26.89,12.71,8.40,4.20,2.52,5.88,1.69,7.56,5.04,8.40,27.12,4.24,0.00,20.34
35136,8.97,3.14,15.53,46.50,18.24,1.23,16.56,9.15,93.83,47.20,73.46,69.14,8.13,49.07,14.84,7.75,30.19,24.22,19.14,32.10,16.67,11.80,5.56,4.94,3.09,7.45,6.13,9.88,16.77,34.36,4.32,0.62,14.94,10.30,1.81,10.84,41.40,26.83,1.82,13.86,9.93,89.16,48.48,68.67,67.47,7.88,50.30,16.67,7.69,25.45,28.31,14.55,35.98,22.70,13.33,8.43,5.42,5.42,7.88,5.42,6.02,9.04,31.52,4.22,0.60,11.59,6.54,1.94,12.82,46.36,23.53,1.28,17.31,8.94,93.59,45.75,80.13,75.64,19.23,53.21,15.54,9.09,29.49,19.23,17.31,27.10,17.95,16.13,4.49,2.56,2.56,5.77,5.13,5.13,12.18,25.64,2.56,0.00,11.76,8.55,4.00,13.64,47.65,29.33,1.29,15.48,5.65,90.91,45.95,71.05,73.03,10.49,54.55,21.38,11.97,25.16,22.73,19.48,31.37,10.39,14.84,3.90,3.90,5.81,7.79,9.03,12.34,10.39,29.03,4.52,1.31,10.27,10.67,2.68,13.25,38.46,33.56,1.32,17.88,10.24,90.67,53.33,68.67,70.47,8.72,53.33,17.27,10.87,25.83,24.32,13.42,29.53,16.11,14.09,6.71,3.38,2.68,5.41,6.58,8.61,10.60,34.21,3.97,1.99,13.29
35137,10.83,1.64,13.93,46.09,24.56,1.64,29.51,10.23,92.62,57.85,73.77,69.67,15.84,54.17,14.68,2.80,42.15,48.33,26.05,47.93,24.59,19.01,8.26,3.28,4.92,4.13,4.88,6.56,7.32,27.05,3.25,0.82,8.82,5.65,2.42,16.67,50.83,39.02,4.76,34.68,6.67,88.10,58.87,76.98,65.87,16.22,64.80,23.73,5.49,41.73,38.58,27.78,32.26,16.67,19.69,10.24,1.59,3.97,9.45,3.97,7.94,8.00,32.26,1.59,0.80,13.93,11.54,1.57,18.46,38.71,28.13,0.00,26.52,10.78,89.31,52.34,75.97,73.08,9.52,49.62,15.70,10.28,36.72,33.33,34.35,40.15,21.21,21.21,4.55,3.82,6.11,11.45,12.12,18.18,18.94,35.61,3.79,0.00,14.05,10.34,2.63,18.80,53.98,25.66,2.56,25.86,4.04,91.38,54.78,67.24,64.35,17.65,58.12,20.18,9.52,30.17,32.17,25.00,35.04,13.79,15.38,6.84,2.56,5.13,10.34,8.55,8.62,11.11,28.70,5.98,0.00,17.54,10.16,2.34,24.22,43.90,24.80,3.10,28.68,12.87,92.19,42.06,68.75,67.19,23.39,50.78,16.67,9.35,32.03,40.63,22.66,49.21,24.41,13.28,7.03,2.34,2.34,4.72,10.85,12.40,14.73,26.36,3.88,1.55,21.77
35138,43.06,22.44,65.08,45.50,16.26,39.11,33.62,18.27,62.28,33.12,51.39,37.09,15.10,50.70,10.62,35.27,62.81,51.82,24.21,48.99,52.33,28.50,11.01,14.02,21.44,10.58,14.48,7.14,10.06,29.94,7.62,3.70,15.34,46.76,26.55,49.01,44.19,19.09,36.01,38.10,17.16,57.77,29.14,48.24,38.86,15.83,49.21,13.81,35.96,56.12,48.42,23.70,47.83,46.98,27.17,15.55,19.59,25.15,16.69,20.33,12.56,16.30,30.52,13.82,8.58,19.60,45.07,28.47,49.36,42.92,18.75,31.60,37.15,14.95,61.32,30.47,50.27,39.34,17.24,47.89,13.34,34.12,53.88,49.11,25.62,48.43,52.05,30.55,20.08,23.60,30.03,18.77,18.97,13.22,16.35,27.13,14.25,10.12,20.99,38.01,23.18,47.69,41.07,23.99,27.91,30.69,12.45,61.16,26.30,52.33,41.71,15.19,50.97,13.80,34.33,56.87,49.03,24.55,44.42,46.91,26.06,13.74,17.22,20.72,13.99,17.83,11.81,17.18,29.16,12.15,7.72,22.03,45.86,31.77,48.76,39.75,22.96,33.82,44.00,23.72,54.90,26.21,48.16,35.29,13.58,47.37,15.07,34.53,54.79,50.67,28.38,48.03,47.85,33.25,22.14,24.60,25.98,22.47,27.49,20.92,24.94,34.62,20.96,15.21,28.64
35139,27.24,9.81,26.27,52.64,24.30,15.45,15.48,14.29,78.65,44.31,58.85,49.22,10.26,57.54,18.83,16.45,58.25,47.56,26.14,47.39,39.90,24.39,9.41,10.10,9.23,8.90,6.59,4.70,9.57,30.61,3.14,1.22,14.78,22.42,10.82,31.00,48.32,21.43,14.63,17.94,22.22,78.78,38.60,59.65,48.87,7.65,54.61,14.54,19.20,59.23,52.79,27.18,48.60,44.85,29.47,10.49,12.24,10.68,10.80,8.36,4.36,10.10,30.72,4.37,1.40,16.61,15.78,8.02,33.16,38.21,17.99,11.22,15.16,30.77,78.57,39.97,61.56,49.06,7.69,44.71,11.17,18.31,48.97,40.96,22.91,40.07,34.19,22.87,9.42,9.39,7.51,8.55,7.14,3.74,7.69,27.38,3.92,1.03,18.94,20.87,6.80,26.58,43.27,19.71,12.61,17.84,13.33,81.69,39.31,63.02,52.96,7.01,49.10,13.53,16.79,55.90,46.13,28.29,48.37,39.57,27.44,8.65,12.07,9.71,10.63,10.07,7.57,12.05,38.49,6.29,2.34,19.56,19.96,10.61,31.05,43.25,23.11,16.34,22.63,25.00,78.79,40.79,59.57,53.91,8.20,52.22,13.75,18.05,56.95,53.14,26.81,55.10,45.15,30.65,12.75,12.18,13.95,10.78,13.29,8.51,13.18,38.61,7.74,3.29,21.58
35140,47.09,37.20,70.00,48.94,20.85,34.22,26.53,12.79,38.39,25.15,28.06,22.82,9.58,54.49,14.94,45.81,58.46,51.92,27.60,50.60,42.01,33.04,11.31,18.99,29.59,13.99,14.24,8.16,11.05,19.77,9.04,4.97,17.05,46.08,30.51,47.62,47.30,28.33,23.67,23.18,12.24,36.82,23.79,28.33,22.18,10.00,55.37,19.93,39.93,50.67,45.85,21.33,49.00,39.13,31.00,11.30,13.95,24.67,13.00,11.55,4.98,10.26,16.28,9.30,4.33,16.50,47.30,30.04,53.39,52.04,29.46,29.61,23.08,2.56,31.92,19.43,23.58,18.40,4.74,60.00,20.91,40.27,50.88,48.46,30.97,46.70,36.28,33.48,14.91,19.74,34.21,16.30,10.68,9.44,9.44,14.96,6.44,3.90,18.91,47.28,29.46,49.58,44.17,26.97,25.10,20.66,4.26,33.62,24.78,25.65,19.48,10.87,54.10,16.46,41.28,48.35,43.57,22.50,45.42,33.47,29.05,12.86,15.35,25.73,15.00,10.20,7.00,11.52,16.80,9.80,4.96,18.37,30.70,22.81,50.00,48.48,26.32,23.95,16.39,3.70,37.50,20.44,29.74,20.52,9.96,58.44,16.23,34.20,45.92,44.40,22.08,43.72,32.17,29.13,9.05,13.91,25.00,12.07,8.40,6.33,7.98,10.55,6.30,2.95,18.18
36101,10.45,3.08,14.93,52.94,31.25,3.03,43.94,11.76,95.59,50.75,83.82,70.59,33.33,67.65,15.63,6.67,38.24,33.82,29.41,35.82,20.90,22.06,15.38,5.97,8.96,16.42,8.82,10.77,10.61,45.45,4.55,1.59,9.09,5.48,1.39,14.67,43.06,24.32,4.05,27.03,5.00,86.67,36.49,70.67,73.33,24.32,47.30,19.44,6.56,32.00,25.68,30.67,30.67,17.57,12.16,2.74,1.35,4.05,10.81,9.46,10.81,8.33,36.49,10.81,1.39,5.63,1.20,0.00,10.84,40.96,21.95,1.19,21.43,14.52,88.10,40.74,76.19,65.48,10.98,47.62,14.81,13.11,24.10,23.81,15.48,26.19,3.57,2.41,6.02,1.19,4.76,8.33,7.14,8.33,16.67,40.48,8.33,1.19,4.76,6.33,1.25,10.00,29.87,31.65,0.00,43.21,15.00,92.68,51.25,82.93,70.73,8.54,48.10,12.99,4.76,32.93,25.61,24.69,32.93,15.00,4.88,2.44,0.00,2.44,3.66,9.76,6.10,7.50,45.12,3.75,0.00,7.69,0.00,0.00,11.29,31.67,21.67,1.54,24.62,9.80,88.71,38.71,70.97,66.13,29.51,46.77,5.17,4.35,22.95,18.03,22.95,27.42,14.52,6.45,4.84,1.61,3.23,3.39,7.69,3.08,9.23,36.92,3.08,0.00,11.48
36103,19.07,10.49,31.91,50.37,23.41,10.22,33.78,14.23,85.04,44.65,64.80,52.92,9.79,56.97,16.19,18.44,57.53,41.46,27.35,41.64,35.13,24.51,11.37,11.98,10.61,10.39,12.23,7.80,11.42,31.11,6.20,1.96,15.76,11.84,6.26,31.32,46.81,23.35,8.11,22.84,16.03,82.11,39.51,65.55,49.13,8.57,55.47,14.01,14.27,46.62,36.27,21.62,33.47,28.84,24.80,8.92,8.22,7.70,9.02,9.16,8.92,11.72,31.42,4.79,3.33,16.35,15.80,6.84,28.63,46.36,22.36,7.00,24.63,13.59,85.79,41.86,68.34,54.94,13.35,53.66,14.58,11.75,52.57,45.52,27.33,41.17,36.50,23.64,8.01,9.35,9.23,9.76,9.66,7.79,12.77,32.93,5.77,2.69,16.44,17.01,7.63,25.48,38.81,22.19,6.41,24.87,10.36,82.01,37.42,65.81,50.19,8.66,47.50,13.26,11.48,51.09,44.46,25.74,42.86,33.59,23.97,9.42,9.15,8.52,9.38,9.34,7.44,11.00,35.29,6.41,3.21,19.61,18.03,8.45,27.29,44.69,21.87,12.02,24.55,14.23,79.47,34.75,60.97,46.11,12.03,50.90,15.43,13.31,54.66,50.97,27.26,48.75,40.45,26.82,11.98,10.99,10.03,10.46,9.77,7.17,10.61,34.85,6.34,2.76,22.10
36104,50.84,26.49,69.09,40.13,16.16,34.33,31.80,15.40,65.18,32.07,54.01,40.71,18.95,45.15,10.95,30.41,66.52,57.38,25.81,52.34,51.06,29.11,12.79,19.04,25.22,13.68,15.99,8.44,13.49,29.06,9.86,5.38,18.58,42.43,23.52,49.90,39.14,18.02,28.64,26.47,9.26,63.01,31.93,51.24,40.08,19.32,44.30,12.54,29.76,62.29,50.35,25.94,47.97,47.92,29.45,14.75,20.38,26.07,14.37,13.29,8.36,12.24,25.34,9.58,5.61,17.47,50.06,23.11,47.01,39.15,17.57,32.32,33.73,29.07,63.37,31.00,53.47,37.33,18.90,44.93,11.50,30.63,62.14,54.26,29.07,49.40,50.22,30.60,13.69,18.82,27.84,16.48,18.42,12.61,16.81,34.06,14.22,8.28,21.00,50.66,28.51,44.98,39.04,18.40,36.33,30.55,18.64,63.68,31.95,53.84,38.70,20.11,44.46,12.71,30.47,61.88,56.49,29.88,51.25,50.71,31.20,17.39,23.36,30.69,18.24,20.15,12.35,17.88,30.94,14.90,9.27,23.88,46.18,26.13,39.72,38.08,16.82,33.33,29.93,14.67,66.31,28.18,55.52,37.49,22.00,43.43,11.14,32.58,58.83,56.04,26.58,48.18,46.89,28.59,16.04,20.49,28.94,16.73,17.92,12.57,17.77,28.82,14.02,9.80,24.66
36105,6.32,0.00,14.58,59.14,42.11,1.03,40.21,16.05,90.63,55.79,67.71,77.08,22.11,69.79,30.43,4.76,24.47,27.17,16.67,35.11,11.58,18.09,9.38,3.19,6.32,5.21,12.37,12.37,12.37,40.21,6.19,2.06,19.79,3.09,1.04,20.00,61.05,38.78,0.00,31.00,15.85,94.00,48.96,75.00,71.72,37.23,70.00,27.96,12.35,34.00,28.28,21.65,29.29,20.20,13.27,10.10,4.00,11.00,8.08,8.00,10.00,10.00,25.25,3.03,2.02,25.00,11.11,1.08,13.83,43.33,26.09,0.00,34.38,14.81,88.42,38.71,65.26,71.28,17.02,51.58,16.09,10.77,23.66,25.81,21.74,29.79,21.51,11.96,7.61,4.35,2.15,5.32,10.42,5.21,13.68,36.46,8.33,0.00,21.88,8.51,1.06,21.21,45.26,28.87,0.00,27.27,9.76,90.91,32.99,70.71,75.26,19.39,52.53,20.43,16.67,29.90,22.22,25.25,33.33,11.22,23.96,7.22,3.09,4.12,6.19,18.18,22.22,20.20,50.00,7.22,4.12,18.37,5.66,0.00,10.28,46.73,33.96,0.93,25.00,18.82,89.81,38.10,82.41,67.59,22.43,58.33,21.90,6.17,34.58,31.13,28.97,40.00,17.48,21.90,7.55,4.85,5.77,6.86,13.76,12.96,20.37,34.26,6.48,0.94,25.71
36106,1.96,0.97,11.65,42.42,20.00,0.00,15.53,6.02,94.17,49.02,73.79,75.73,13.59,54.37,6.25,3.61,22.55,21.36,11.65,15.69,19.61,6.80,4.85,0.98,2.94,6.80,5.83,10.68,3.88,29.13,0.97,0.00,12.75,8.57,0.00,15.24,41.35,19.81,0.00,22.43,15.63,87.74,45.63,70.75,68.57,24.76,46.23,14.42,5.33,25.00,18.87,13.46,33.02,18.87,6.67,8.49,2.83,1.90,3.88,9.26,16.04,11.11,37.04,6.48,2.83,20.19,5.00,0.00,8.65,40.59,23.53,0.00,23.58,6.90,90.38,52.94,71.15,66.02,15.69,44.23,19.19,6.17,33.65,19.05,24.53,27.36,18.10,16.35,4.76,0.00,4.76,2.88,13.08,14.15,14.02,43.93,6.54,2.83,13.46,9.00,4.08,3.96,41.24,22.22,0.98,25.49,9.88,94.06,45.54,75.25,75.00,5.05,47.52,14.74,4.76,34.31,25.49,21.78,25.74,13.86,9.80,5.00,3.96,5.94,6.86,5.88,8.91,9.90,34.65,5.94,1.00,16.84,9.47,1.06,5.26,37.36,29.67,0.00,23.96,10.39,90.53,37.63,71.58,72.34,14.74,44.21,21.84,3.95,48.94,33.68,17.89,27.37,18.28,7.37,9.47,3.16,5.26,4.26,5.21,4.21,7.29,35.42,7.29,1.05,15.79
