school_code,enroll_1112,enroll_lunchF_1112,enroll_lunchR_1112,enroll_lunchP_1112,PCT_FREE_1112,PCT_FREE_SUP_1112,NUM_FREE_SUP_1112,PCT_RED_1112,PCT_RED_SUP_1112,NUM_RED_SUP_1112,PCT_PAID_1112,PCT_PAID_SUP_1112,NUM_PAID_SUP_1112,NUM_FREERED_1112,PCT_FREERED_1112,PCT_FREERED_SUP_1112,NUM_FREERED_SUP_1112,enroll_lunchF_1011,enroll_lunchP_1011,enroll_lunchR_1011,enroll_1011,PCT_FREE_1011,PCT_FREE_SUP_1011,NUM_FREE_SUP_1011,PCT_RED_1011,PCT_RED_SUP_1011,NUM_RED_SUP_1011,PCT_PAID_1011,PCT_PAID_SUP_1011,NUM_PAID_SUP_1011,NUM_FREERED_1011,PCT_FREERED_1011,PCT_FREERED_SUP_1011,NUM_FREERED_SUP_1011,enroll_0910,enroll_lunchF_0910,enroll_lunchR_0910,enroll_lunchP_0910,PCT_FREE_0910,PCT_FREE_SUP_0910,NUM_FREE_SUP_0910,PCT_RED_0910,PCT_RED_SUP_0910,NUM_RED_SUP_0910,PCT_PAID_0910,PCT_PAID_SUP_0910,NUM_PAID_SUP_0910,NUM_FREERED_0910,PCT_FREERED_0910,PCT_FREERED_SUP_0910,NUM_FREERED_SUP_0910,enroll_0809,enroll_lunchF_0809,enroll_lunchR_0809,enroll_lunchP_0809,PCT_FREE_0809,PCT_FREE_SUP_0809,NUM_FREE_SUP_0809,PCT_RED_0809,PCT_RED_SUP_0809,NUM_RED_SUP_0809,PCT_PAID_0809,PCT_PAID_SUP_0809,NUM_PAID_SUP_0809,NUM_FREERED_0809,PCT_FREERED_0809,PCT_FREERED_SUP_0809,NUM_FREERED_SUP_0809,enroll_0708,enroll_lunchF_0708,enroll_lunchR_0708,enroll_lunchP_0708,PCT_FREE_0708,PCT_FREE_SUP_0708,NUM_FREE_SUP_0708,PCT_RED_0708,PCT_RED_SUP_0708,NUM_RED_SUP_0708,PCT_PAID_0708,PCT_PAID_SUP_0708,NUM_PAID_SUP_0708,NUM_FREERED_0708,PCT_FREERED_0708,PCT_FREERED_SUP_0708,NUM_FREERED_SUP_0708,enroll_0607,enroll_lunchF_0607,enroll_lunchR_0607,enroll_lunchP_0607,PCT_FREE_0607,PCT_FREE_SUP_0607,NUM_FREE_SUP_0607,PCT_RED_0607,PCT_RED_SUP_0607,NUM_RED_SUP_0607,PCT_PAID_0607,PCT_PAID_SUP_0607,NUM_PAID_SUP_0607,NUM_FREERED_0607,PCT_FREERED_0607,PCT_FREERED_SUP_0607,NUM_FREERED_SUP_0607,enroll_0506,enroll_lunchF_0506,enroll_lunchR_0506,enroll_lunchP_0506,PCT_FREE_0506,PCT_FREE_SUP_0506,NUM_FREE_SUP_0506,PCT_RED_0506,PCT_RED_SUP_0506,NUM_RED_SUP_0506,PCT_PAID_0506,PCT_PAID_SUP_0506,NUM_PAID_SUP_0506,NUM_FREERED_0506,PCT_FREERED_0506,PCT_FREERED_SUP_0506,NUM_FREERED_SUP_0506
24108,209,57,12,140,27.3,27.3,57,5.7,5.7,12,67.0,67.0,140,69,33.0,33.0,69,38.00,146.00,15.00,199,19.1,19.1,38,7.5,7.5,15,73.4,73.4,146,53,26.6,26.6,53,192,41,13,138,21.4,21.4,41,6.8,6.8,13,71.9,71.9,138,54,28.1,28.1,54,180,56,15,109,31.1,31.1,56,8.3,8.3,15,60.6,60.6,109,71,39.4,39.4,71,183,24,11,148,13.1,13.1,24,6.0,6.0,11,80.9,80.9,148,35,19.1,19.1,35,174,26,18,130,14.9,14.9,26,10.3,10.3,18,74.7,74.7,130,44,25.3,25.3,44,192,40,14,138,20.8,20.8,40,7.3,7.3,14,71.9,71.9,138,54,28.1,28.1,54
24109,245,83,18,144,33.9,33.9,83,7.3,7.3,18,58.8,58.8,144,101,41.2,41.2,101,91.00,134.00,14.00,239,38.1,38.1,91,5.9,5.9,14,56.1,56.1,134,105,43.9,43.9,105,236,65,19,152,27.5,27.5,65,8.1,8.1,19,64.4,64.4,152,84,35.6,35.6,84,221,49,11,161,22.2,22.2,49,5.0,5.0,11,72.9,72.9,161,60,27.1,27.1,60,247,56,14,177,22.7,22.7,56,5.7,5.7,14,71.7,71.7,177,70,28.3,28.3,70,230,42,14,174,18.3,18.3,42,6.1,6.1,14,75.7,75.7,174,56,24.3,24.3,56,225,41,14,170,18.2,18.2,41,6.2,6.2,14,75.6,75.6,170,55,24.4,24.4,55
24110,276,68,21,187,24.6,24.6,68,7.6,7.6,21,67.8,67.8,187,89,32.2,32.2,89,90.00,187.00,27.00,304,29.6,29.6,90,8.9,8.9,27,61.5,61.5,187,117,38.5,38.5,117,281,72,26,183,25.6,25.6,72,9.3,9.3,26,65.1,65.1,183,98,34.9,34.9,98,252,59,22,171,23.4,23.4,59,8.7,8.7,22,67.9,67.9,171,81,32.1,32.1,81,261,65,10,186,24.9,24.9,65,3.8,3.8,10,71.3,71.3,186,75,28.7,28.7,75,234,73,6,155,31.2,31.2,73,2.6,2.6,6,66.2,66.2,155,79,33.8,33.8,79,249,92,6,151,36.9,36.9,92,2.4,2.4,6,60.6,60.6,151,98,39.4,39.4,98
24111,340,98,21,221,28.8,28.8,98,6.2,6.2,21,65.0,65.0,221,119,35.0,35.0,119,116.00,208.00,26.00,350,33.1,33.1,116,7.4,7.4,26,59.4,59.4,208,142,40.6,40.6,142,394,132,32,230,33.5,33.5,132,8.1,8.1,32,58.4,58.4,230,164,41.6,41.6,164,368,148,36,184,40.2,40.2,148,9.8,9.8,36,50.0,50.0,184,184,50.0,50.0,184,400,148,35,217,37.0,37.0,148,8.8,8.8,35,54.3,54.3,217,183,45.8,45.8,183,400,124,22,254,31.0,31.0,124,5.5,5.5,22,63.5,63.5,254,146,36.5,36.5,146,460,109,37,314,23.7,23.7,109,8.0,8.0,37,68.3,68.3,314,146,31.7,31.7,146
24112,390,137,42,211,35.1,35.1,137,10.8,10.8,42,54.1,54.1,211,179,45.9,45.9,179,118.00,244.00,29.00,391,30.2,30.2,118,7.4,7.4,29,62.4,62.4,244,147,37.6,37.6,147,395,114,40,241,28.9,28.9,114,10.1,10.1,40,61.0,61.0,241,154,39.0,39.0,154,399,126,23,250,31.6,31.6,126,5.8,5.8,23,62.7,62.7,250,149,37.3,37.3,149,383,103,16,264,26.9,26.9,103,4.2,4.2,16,68.9,68.9,264,119,31.1,31.1,119,410,75,51,284,18.3,18.3,75,12.4,12.4,51,69.3,69.3,284,126,30.7,30.7,126,418,120,0,298,28.7,28.7,120,.0,-1.0,-1,71.3,71.3,298,120,28.7,28.7,120
25106,359,48,16,295,13.4,13.4,48,4.5,4.5,16,82.2,82.2,295,64,17.8,17.8,64,50.00,317.00,15.00,382,13.1,13.1,50,3.9,3.9,15,83.0,83.0,317,65,17.0,17.0,65,366,44,10,312,12.0,12.0,44,2.7,2.7,10,85.2,85.2,312,54,14.8,14.8,54,276,24,11,241,8.7,8.7,24,4.0,4.0,11,87.3,87.3,241,35,12.7,12.7,35,392,34,4,354,8.7,8.7,34,1.0,-1.0,-1,90.3,90.3,354,38,9.7,9.7,38,375,22,11,342,5.9,5.9,22,2.9,2.9,11,91.2,91.2,342,33,8.8,8.8,33,435,20,19,396,4.6,4.6,20,4.4,4.4,19,91.0,91.0,396,39,9.0,9.0,39
25108,532,46,21,465,8.6,8.6,46,3.9,3.9,21,87.4,87.4,465,67,12.6,12.6,67,59.00,454.00,30.00,543,10.9,10.9,59,5.5,5.5,30,83.6,83.6,454,89,16.4,16.4,89,567,50,21,496,8.8,8.8,50,3.7,3.7,21,87.5,87.5,496,71,12.5,12.5,71,572,40,19,513,7.0,7.0,40,3.3,3.3,19,89.7,89.7,513,59,10.3,10.3,59,871,68,19,784,7.8,7.8,68,2.2,2.2,19,90.0,90.0,784,87,10.0,10.0,87,870,48,27,795,5.5,5.5,48,3.1,3.1,27,91.4,91.4,795,75,8.6,8.6,75,837,45,22,770,5.4,5.4,45,2.6,2.6,22,92.0,92.0,770,67,8.0,8.0,67
25109,397,38,17,342,9.6,9.6,38,4.3,4.3,17,86.1,86.1,342,55,13.9,13.9,55,36.00,370.00,15.00,421,8.6,8.6,36,3.6,3.6,15,87.9,87.9,370,51,12.1,12.1,51,443,38,22,383,8.6,8.6,38,5.0,5.0,22,86.5,86.5,383,60,13.5,13.5,60,456,39,25,392,8.6,8.6,39,5.5,5.5,25,86.0,86.0,392,64,14.0,14.0,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25110,426,51,27,348,12.0,12.0,51,6.3,6.3,27,81.7,81.7,348,78,18.3,18.3,78,44.00,349.00,11.00,404,10.9,10.9,44,2.7,2.7,11,86.4,86.4,349,55,13.6,13.6,55,441,44,11,386,10.0,10.0,44,2.5,2.5,11,87.5,87.5,386,55,12.5,12.5,55,558,70,17,471,12.5,12.5,70,3.0,3.0,17,84.4,84.4,471,87,15.6,15.6,87,606,44,11,551,7.3,7.3,44,1.8,1.8,11,90.9,90.9,551,55,9.1,9.1,55,625,43,14,568,6.9,6.9,43,2.2,2.2,14,90.9,90.9,568,57,9.1,9.1,57,592,32,15,545,5.4,5.4,32,2.5,2.5,15,92.1,92.1,545,47,7.9,7.9,47
26103,314,234,30,50,74.5,74.5,234,9.6,9.6,30,15.9,15.9,50,264,84.1,84.1,264,222.00,40.00,37.00,299,74.2,74.2,222,12.4,12.4,37,13.4,13.4,40,259,86.6,86.6,259,376,283,45,48,75.3,75.3,283,12.0,12.0,45,12.8,12.8,48,328,87.2,87.2,328,344,244,51,49,70.9,70.9,244,14.8,14.8,51,14.2,14.2,49,295,85.8,85.8,295,477,344,49,84,72.1,72.1,344,10.3,10.3,49,17.6,17.6,84,393,82.4,82.4,393,522,381,77,64,73.0,73.0,381,14.8,14.8,77,12.3,12.3,64,458,87.7,87.7,458,628,390,90,148,62.1,62.1,390,14.3,14.3,90,23.6,23.6,148,480,76.4,76.4,480
26105,1158,613,97,448,52.9,52.9,613,8.4,8.4,97,38.7,38.7,448,710,61.3,61.3,710,739.00,436.00,103.00,1278,57.8,57.8,739,8.1,8.1,103,34.1,34.1,436,842,65.9,65.9,842,1268,730,100,438,57.6,57.6,730,7.9,7.9,100,34.5,34.5,438,830,65.5,65.5,830,1232,637,116,479,51.7,51.7,637,9.4,9.4,116,38.9,38.9,479,753,61.1,61.1,753,1367,469,75,823,34.3,34.3,469,5.5,5.5,75,60.2,60.2,823,544,39.8,39.8,544,1428,434,124,870,30.4,30.4,434,8.7,8.7,124,60.9,60.9,870,558,39.1,39.1,558,1382,340,109,933,24.6,24.6,340,7.9,7.9,109,67.5,67.5,933,449,32.5,32.5,449
26106,516,386,56,74,74.8,74.8,386,10.9,10.9,56,14.3,14.3,74,442,85.7,85.7,442,435.00,69.00,53.00,557,78.1,78.1,435,9.5,9.5,53,12.4,12.4,69,488,87.6,87.6,488,541,408,63,70,75.4,75.4,408,11.6,11.6,63,12.9,12.9,70,471,87.1,87.1,471,529,409,56,64,77.3,77.3,409,10.6,10.6,56,12.1,12.1,64,465,87.9,87.9,465,557,384,82,91,68.9,68.9,384,14.7,14.7,82,16.3,16.3,91,466,83.7,83.7,466,664,466,93,105,70.2,70.2,466,14.0,14.0,93,15.8,15.8,105,559,84.2,84.2,559,661,445,97,119,67.3,67.3,445,14.7,14.7,97,18.0,18.0,119,542,82.0,82.0,542
26107,483,266,49,168,55.1,55.1,266,10.1,10.1,49,34.8,34.8,168,315,65.2,65.2,315,285.00,183.00,51.00,519,54.9,54.9,285,9.8,9.8,51,35.3,35.3,183,336,64.7,64.7,336,491,211,62,218,43.0,43.0,211,12.6,12.6,62,44.4,44.4,218,273,55.6,55.6,273,484,173,72,239,35.7,35.7,173,14.9,14.9,72,49.4,49.4,239,245,50.6,50.6,245,447,162,52,233,36.2,36.2,162,11.6,11.6,52,52.1,52.1,233,214,47.9,47.9,214,461,173,73,215,37.5,37.5,173,15.8,15.8,73,46.6,46.6,215,246,53.4,53.4,246,523,164,52,307,31.4,31.4,164,9.9,9.9,52,58.7,58.7,307,216,41.3,41.3,216
26109,137,59,13,65,43.1,43.1,59,9.5,9.5,13,47.4,47.4,65,72,52.6,52.6,72,37.00,53.00,15.00,105,35.2,35.2,37,14.3,14.3,15,50.5,50.5,53,52,49.5,49.5,52,94,31,10,53,33.0,33.0,31,10.6,10.6,10,56.4,56.4,53,41,43.6,43.6,41,100,33,14,53,33.0,33.0,33,14.0,14.0,14,53.0,53.0,53,47,47.0,47.0,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26110,564,289,61,214,51.2,51.2,289,10.8,10.8,61,37.9,37.9,214,350,62.1,62.1,350,292.00,214.00,65.00,571,51.1,51.1,292,11.4,11.4,65,37.5,37.5,214,357,62.5,62.5,357,564,265,75,224,47.0,47.0,265,13.3,13.3,75,39.7,39.7,224,340,60.3,60.3,340,543,208,57,278,38.3,38.3,208,10.5,10.5,57,51.2,51.2,278,265,48.8,48.8,265,542,200,67,275,36.9,36.9,200,12.4,12.4,67,50.7,50.7,275,267,49.3,49.3,267,546,203,59,284,37.2,37.2,203,10.8,10.8,59,52.0,52.0,284,262,48.0,48.0,262,511,155,79,277,30.3,30.3,155,15.5,15.5,79,54.2,54.2,277,234,45.8,45.8,234
26111,554,327,66,161,59.0,59.0,327,11.9,11.9,66,29.1,29.1,161,393,70.9,70.9,393,328.00,131.00,70.00,529,62.0,62.0,328,13.2,13.2,70,24.8,24.8,131,398,75.2,75.2,398,557,346,72,139,62.1,62.1,346,12.9,12.9,72,25.0,25.0,139,418,75.0,75.0,418,544,327,71,146,60.1,60.1,327,13.1,13.1,71,26.8,26.8,146,398,73.2,73.2,398,519,276,70,173,53.2,53.2,276,13.5,13.5,70,33.3,33.3,173,346,66.7,66.7,346,501,222,96,183,44.3,44.3,222,19.2,19.2,96,36.5,36.5,183,318,63.5,63.5,318,584,200,100,284,34.2,34.2,200,17.1,17.1,100,48.6,48.6,284,300,51.4,51.4,300
26113,608,334,41,233,54.9,54.9,334,6.7,6.7,41,38.3,38.3,233,375,61.7,61.7,375,354.00,168.00,38.00,560,63.2,63.2,354,6.8,6.8,38,30.0,30.0,168,392,70.0,70.0,392,563,333,31,199,59.1,59.1,333,5.5,5.5,31,35.3,35.3,199,364,64.7,64.7,364,577,344,51,182,59.6,59.6,344,8.8,8.8,51,31.5,31.5,182,395,68.5,68.5,395,597,316,49,232,52.9,52.9,316,8.2,8.2,49,38.9,38.9,232,365,61.1,61.1,365,574,254,50,270,44.3,44.3,254,8.7,8.7,50,47.0,47.0,270,304,53.0,53.0,304,565,253,66,246,44.8,44.8,253,11.7,11.7,66,43.5,43.5,246,319,56.5,56.5,319
26115,338,167,42,129,49.4,49.4,167,12.4,12.4,42,38.2,38.2,129,209,61.8,61.8,209,168.00,126.00,34.00,328,51.2,51.2,168,10.4,10.4,34,38.4,38.4,126,202,61.6,61.6,202,322,151,26,145,46.9,46.9,151,8.1,8.1,26,45.0,45.0,145,177,55.0,55.0,177,312,122,36,154,39.1,39.1,122,11.5,11.5,36,49.4,49.4,154,158,50.6,50.6,158,322,117,26,179,36.3,36.3,117,8.1,8.1,26,55.6,55.6,179,143,44.4,44.4,143,338,112,45,181,33.1,33.1,112,13.3,13.3,45,53.6,53.6,181,157,46.4,46.4,157,317,99,27,191,31.2,31.2,99,8.5,8.5,27,60.3,60.3,191,126,39.7,39.7,126
26116,487,331,45,111,68.0,68.0,331,9.2,9.2,45,22.8,22.8,111,376,77.2,77.2,376,323.00,107.00,32.00,462,69.9,69.9,323,6.9,6.9,32,23.2,23.2,107,355,76.8,76.8,355,442,271,53,118,61.3,61.3,271,12.0,12.0,53,26.7,26.7,118,324,73.3,73.3,324,453,268,60,125,59.2,59.2,268,13.2,13.2,60,27.6,27.6,125,328,72.4,72.4,328,386,193,48,145,50.0,50.0,193,12.4,12.4,48,37.6,37.6,145,241,62.4,62.4,241,404,180,67,157,44.6,44.6,180,16.6,16.6,67,38.9,38.9,157,247,61.1,61.1,247,429,181,68,180,42.2,42.2,181,15.9,15.9,68,42.0,42.0,180,249,58.0,58.0,249
26118,948,683,89,176,72.0,72.0,683,9.4,9.4,89,18.6,18.6,176,772,81.4,81.4,772,744.00,168.00,101.00,1013,73.4,73.4,744,10.0,10.0,101,16.6,16.6,168,845,83.4,83.4,845,1025,687,87,251,67.0,67.0,687,8.5,8.5,87,24.5,24.5,251,774,75.5,75.5,774,1052,780,116,156,74.1,74.1,780,11.0,11.0,116,14.8,14.8,156,896,85.2,85.2,896,1106,811,113,182,73.3,73.3,811,10.2,10.2,113,16.5,16.5,182,924,83.5,83.5,924,1089,711,136,242,65.3,65.3,711,12.5,12.5,136,22.2,22.2,242,847,77.8,77.8,847,1153,543,100,510,47.1,47.1,543,8.7,8.7,100,44.2,44.2,510,643,55.8,55.8,643
26119,426,355,32,39,83.3,83.3,355,7.5,7.5,32,9.2,9.2,39,387,90.8,90.8,387,370.00,35.00,32.00,437,84.7,84.7,370,7.3,7.3,32,8.0,8.0,35,402,92.0,92.0,402,446,368,42,36,82.5,82.5,368,9.4,9.4,42,8.1,8.1,36,410,91.9,91.9,410,449,362,41,46,80.6,80.6,362,9.1,9.1,41,10.2,10.2,46,403,89.8,89.8,403,446,309,44,93,69.3,69.3,309,9.9,9.9,44,20.9,20.9,93,353,79.1,79.1,353,473,316,54,103,66.8,66.8,316,11.4,11.4,54,21.8,21.8,103,370,78.2,78.2,370,394,239,43,112,60.7,60.7,239,10.9,10.9,43,28.4,28.4,112,282,71.6,71.6,282
26120,759,605,35,119,79.7,79.7,605,4.6,4.6,35,15.7,15.7,119,640,84.3,84.3,640,656.00,64.00,48.00,768,85.4,85.4,656,6.3,6.3,48,8.3,8.3,64,704,91.7,91.7,704,720,615,54,51,85.4,85.4,615,7.5,7.5,54,7.1,7.1,51,669,92.9,92.9,669,683,546,80,57,79.9,79.9,546,11.7,11.7,80,8.3,8.3,57,626,91.7,91.7,626,697,555,55,87,79.6,79.6,555,7.9,7.9,55,12.5,12.5,87,610,87.5,87.5,610,665,483,83,99,72.6,72.6,483,12.5,12.5,83,14.9,14.9,99,566,85.1,85.1,566,682,442,80,160,64.8,64.8,442,11.7,11.7,80,23.5,23.5,160,522,76.5,76.5,522
26121,552,453,37,62,82.1,82.1,453,6.7,6.7,37,11.2,11.2,62,490,88.8,88.8,490,476.00,18.00,34.00,528,90.2,90.2,476,6.4,6.4,34,3.4,3.4,18,510,96.6,96.6,510,497,422,41,34,84.9,84.9,422,8.2,8.2,41,6.8,6.8,34,463,93.2,93.2,463,470,382,48,40,81.3,81.3,382,10.2,10.2,48,8.5,8.5,40,430,91.5,91.5,430,492,392,47,53,79.7,79.7,392,9.6,9.6,47,10.8,10.8,53,439,89.2,89.2,439,487,362,67,58,74.3,74.3,362,13.8,13.8,67,11.9,11.9,58,429,88.1,88.1,429,473,338,53,82,71.5,71.5,338,11.2,11.2,53,17.3,17.3,82,391,82.7,82.7,391
26122,448,328,47,73,73.2,73.2,328,10.5,10.5,47,16.3,16.3,73,375,83.7,83.7,375,351.00,74.00,35.00,460,76.3,76.3,351,7.6,7.6,35,16.1,16.1,74,386,83.9,83.9,386,413,300,43,70,72.6,72.6,300,10.4,10.4,43,16.9,16.9,70,343,83.1,83.1,343,428,311,55,62,72.7,72.7,311,12.9,12.9,55,14.5,14.5,62,366,85.5,85.5,366,407,236,47,124,58.0,58.0,236,11.5,11.5,47,30.5,30.5,124,283,69.5,69.5,283,401,209,70,122,52.1,52.1,209,17.5,17.5,70,30.4,30.4,122,279,69.6,69.6,279,410,184,56,170,44.9,44.9,184,13.7,13.7,56,41.5,41.5,170,240,58.5,58.5,240
26125,393,261,24,108,66.4,66.4,261,6.1,6.1,24,27.5,27.5,108,285,72.5,72.5,285,229.00,115.00,35.00,379,60.4,60.4,229,9.2,9.2,35,30.3,30.3,115,264,69.7,69.7,264,379,249,29,101,65.7,65.7,249,7.7,7.7,29,26.6,26.6,101,278,73.4,73.4,278,349,196,42,111,56.2,56.2,196,12.0,12.0,42,31.8,31.8,111,238,68.2,68.2,238,347,185,21,141,53.3,53.3,185,6.1,6.1,21,40.6,40.6,141,206,59.4,59.4,206,362,167,35,160,46.1,46.1,167,9.7,9.7,35,44.2,44.2,160,202,55.8,55.8,202,378,178,44,156,47.1,47.1,178,11.6,11.6,44,41.3,41.3,156,222,58.7,58.7,222
26601,326,142,44,140,43.6,43.6,142,13.5,13.5,44,42.9,42.9,140,186,57.1,57.1,186,132.00,128.00,52.00,312,42.3,42.3,132,16.7,16.7,52,41.0,41.0,128,184,59.0,59.0,184,303,133,46,124,43.9,43.9,133,15.2,15.2,46,40.9,40.9,124,179,59.1,59.1,179,255,99,43,113,38.8,38.8,99,16.9,16.9,43,44.3,44.3,113,142,55.7,55.7,142,299,143,53,103,47.8,47.8,143,17.7,17.7,53,34.4,34.4,103,196,65.6,65.6,196,270,111,58,101,41.1,41.1,111,21.5,21.5,58,37.4,37.4,101,169,62.6,62.6,169,277,137,82,58,49.5,49.5,137,29.6,29.6,82,20.9,20.9,58,219,79.1,79.1,219
26602,166,105,23,38,63.3,63.3,105,13.9,13.9,23,22.9,22.9,38,128,77.1,77.1,128,99.00,37.00,28.00,164,60.4,60.4,99,17.1,17.1,28,22.6,22.6,37,127,77.4,77.4,127,167,91,31,45,54.5,54.5,91,18.6,18.6,31,26.9,26.9,45,122,73.1,73.1,122,158,1,0,157,.6,-1.0,-1,.0,-1.0,-1,99.4,99.4,157,1,.6,-1.0,-1,164,104,15,45,63.4,63.4,104,9.1,9.1,15,27.4,27.4,45,119,72.6,72.6,119,153,70,41,42,45.8,45.8,70,26.8,26.8,41,27.5,27.5,42,111,72.5,72.5,111,158,76,42,40,48.1,48.1,76,26.6,26.6,42,25.3,25.3,40,118,74.7,74.7,118
27103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,50.0,-1.0,-1,.0,-1.0,-1,50.0,-1.0,-1,1,50.0,-1.0,-1,3,1,0,2,33.3,-1.0,-1,.0,-1.0,-1,66.7,-1.0,-1,1,33.3,-1.0,-1,2,0,0,2,.0,-1.0,-1,.0,-1.0,-1,100.0,-1.0,-1,0,.0,-1.0,-1,4,0,0,4,.0,-1.0,-1,.0,-1.0,-1,100.0,-1.0,-1,0,.0,-1.0,-1
27104,363,57,2,304,15.7,15.7,57,.6,-1.0,-1,83.7,83.7,304,59,16.3,16.3,59,66.00,350.00,8.00,424,15.6,15.6,66,1.9,1.9,8,82.5,82.5,350,74,17.5,17.5,74,444,52,12,380,11.7,11.7,52,2.7,2.7,12,85.6,85.6,380,64,14.4,14.4,64,433,52,22,359,12.0,12.0,52,5.1,5.1,22,82.9,82.9,359,74,17.1,17.1,74,452,46,6,400,10.2,10.2,46,1.3,1.3,6,88.5,88.5,400,52,11.5,11.5,52,365,19,19,327,5.2,5.2,19,5.2,5.2,19,89.6,89.6,327,38,10.4,10.4,38,353,24,17,312,6.8,6.8,24,4.8,4.8,17,88.4,88.4,312,41,11.6,11.6,41
27106,1010,100,15,895,9.9,9.9,100,1.5,1.5,15,88.6,88.6,895,115,11.4,11.4,115,101.00,896.00,23.00,1020,9.9,9.9,101,2.3,2.3,23,87.8,87.8,896,124,12.2,12.2,124,1006,83,28,895,8.3,8.3,83,2.8,2.8,28,89.0,89.0,895,111,11.0,11.0,111,1043,72,31,940,6.9,6.9,72,3.0,3.0,31,90.1,90.1,940,103,9.9,9.9,103,1039,73,24,942,7.0,7.0,73,2.3,2.3,24,90.7,90.7,942,97,9.3,9.3,97,1085,44,25,1016,4.1,4.1,44,2.3,2.3,25,93.6,93.6,1016,69,6.4,6.4,69,1078,31,16,1031,2.9,2.9,31,1.5,1.5,16,95.6,95.6,1031,47,4.4,4.4,47
27111,334,36,3,295,10.8,10.8,36,.9,-1.0,-1,88.3,88.3,295,39,11.7,11.7,39,28.00,312.00,8.00,348,8.0,8.0,28,2.3,2.3,8,89.7,89.7,312,36,10.3,10.3,36,361,22,6,333,6.1,6.1,22,1.7,1.7,6,92.2,92.2,333,28,7.8,7.8,28,351,15,6,330,4.3,4.3,15,1.7,1.7,6,94.0,94.0,330,21,6.0,6.0,21,326,13,4,309,4.0,4.0,13,1.2,-1.0,-1,94.8,94.8,309,17,5.2,5.2,17,306,12,6,288,3.9,3.9,12,2.0,2.0,6,94.1,94.1,288,18,5.9,5.9,18,318,8,5,305,2.5,2.5,8,1.6,1.6,5,95.9,95.9,305,13,4.1,4.1,13
27112,980,120,27,833,12.2,12.2,120,2.8,2.8,27,85.0,85.0,833,147,15.0,15.0,147,95.00,856.00,27.00,978,9.7,9.7,95,2.8,2.8,27,87.5,87.5,856,122,12.5,12.5,122,646,65,20,561,10.1,10.1,65,3.1,3.1,20,86.8,86.8,561,85,13.2,13.2,85,661,46,21,594,7.0,7.0,46,3.2,3.2,21,89.9,89.9,594,67,10.1,10.1,67,719,59,13,647,8.2,8.2,59,1.8,1.8,13,90.0,90.0,647,72,10.0,10.0,72,947,68,33,846,7.2,7.2,68,3.5,3.5,33,89.3,89.3,846,101,10.7,10.7,101,913,52,33,828,5.7,5.7,52,3.6,3.6,33,90.7,90.7,828,85,9.3,9.3,85
27115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366,17,6,343,4.6,4.6,17,1.6,1.6,6,93.7,93.7,343,23,6.3,6.3,23,369,13,1,355,3.5,3.5,13,.3,-1.0,-1,96.2,96.2,355,14,3.8,3.8,14,393,9,2,382,2.3,2.3,9,.5,-1.0,-1,97.2,97.2,382,11,2.8,2.8,11,329,4,5,320,1.2,-1.0,-1,1.5,1.5,5,97.3,97.3,320,9,2.7,2.7,9,342,1,3,338,.3,-1.0,-1,.9,-1.0,-1,98.8,98.8,338,4,1.2,-1.0,-1
28102,,,,,,,,,,,,,,,,,,389.00,22.00,27.00,438,88.8,88.8,389,6.2,6.2,27,5.0,5.0,22,416,95.0,95.0,416,443,359,20,64,81.0,81.0,359,4.5,4.5,20,14.4,14.4,64,379,85.6,85.6,379,420,339,34,47,80.7,80.7,339,8.1,8.1,34,11.2,11.2,47,373,88.8,88.8,373,400,305,30,65,76.3,76.3,305,7.5,7.5,30,16.3,16.3,65,335,83.8,83.8,335,490,350,43,97,71.4,71.4,350,8.8,8.8,43,19.8,19.8,97,393,80.2,80.2,393,449,343,54,52,76.4,76.4,343,12.0,12.0,54,11.6,11.6,52,397,88.4,88.4,397
28103,261,220,18,23,84.3,84.3,220,6.9,6.9,18,8.8,8.8,23,238,91.2,91.2,238,176.00,11.00,16.00,203,86.7,86.7,176,7.9,7.9,16,5.4,5.4,11,192,94.6,94.6,192,180,150,16,14,83.3,83.3,150,8.9,8.9,16,7.8,7.8,14,166,92.2,92.2,166,179,140,15,24,78.2,78.2,140,8.4,8.4,15,13.4,13.4,24,155,86.6,86.6,155,181,141,9,31,77.9,77.9,141,5.0,5.0,9,17.1,17.1,31,150,82.9,82.9,150,161,97,23,41,60.2,60.2,97,14.3,14.3,23,25.5,25.5,41,120,74.5,74.5,120,128,92,16,20,71.9,71.9,92,12.5,12.5,16,15.6,15.6,20,108,84.4,84.4,108
